w,p,LL_diff,LL_diff_log
0.24,0.44,94.00716267,1.973160945
0.25,0.44,65.36342153,1.815334778
0.26,0.44,48.1416685,1.682521138
0.27,0.44,36.72484773,1.564960004
0.28,0.44,80.25445908,1.904469172
0.29,0.44,37.4141161,1.57303549
0.3,0.44,210.8935035,2.324063202
0.31,0.44,50.82348972,1.706064482
0.32,0.44,103.6189009,2.015438981
0.33,0.44,131.430872,2.118697389
0.34,0.44,29.17502501,1.465011237
0.35,0.44,44.83044639,1.651573063
0.36,0.44,1985.359026,3.297839055
0.37,0.44,367.9266132,2.565761203
0.38,0.44,39.66624848,1.598421128
0.39,0.44,15.19539054,1.181711866
0.4,0.44,969.7635895,2.986665874
0.41,0.44,329.997462,2.5185106
0.42,0.44,126.6459006,2.102591137
0.43,0.44,223.1292884,2.34855658
0.44,0.44,1383.321045,3.140922984
0.45,0.44,95.55239,1.980241554
0.46,0.44,759.2827527,2.880403535
0.47,0.44,750.0895054,2.875113089
0.48,0.44,1073.769252,3.030910963
0.49,0.44,30.09823417,1.478541017
0.5,0.44,250.5427991,2.398881925
0.51,0.44,471.0375641,2.673055542
0.52,0.44,737.7197038,2.867891383
0.53,0.44,237.3699128,2.37542567
0.54,0.44,3410.627184,3.532834249
0.55,0.44,5366.879631,3.729721855
0.56,0.44,1647.797177,3.216903754
0.57,0.44,10742.32629,4.03109834
0.58,0.44,294.1537291,2.468574358
0.59,0.44,866.891497,2.937964743
0.6,0.44,2148.292677,3.332093448
0.61,0.44,4248.418109,3.628227251
0.62,0.44,2856.017381,3.455760846
0.63,0.44,8506.616973,3.929756878
0.64,0.44,189.3631602,2.277295493
0.65,0.44,1285.763895,3.109161226
0.66,0.44,12913.03707,4.111028398
0.67,0.44,2166.841456,3.335827136
0.68,0.44,2859.710379,3.456322052
0.69,0.44,2249.494854,3.352085004
0.7,0.44,1436.292699,3.157242953
0.71,0.44,7853.552548,3.895066154
0.72,0.44,43.34035017,1.636892416
0.73,0.44,3765.168354,3.5757844
0.74,0.44,5185.728402,3.714809767
0.75,0.44,290.2210516,2.462728911
0.76,0.44,34086.1829,4.53257837
0.77,0.44,1554.758206,3.191662858
0.78,0.44,283.7876314,2.452993463
0.79,0.44,7615.916227,3.881722158
0.8,0.44,6030.391318,3.780345495
0.81,0.44,187520.2506,5.273048175
0.82,0.44,3729.572291,3.57165903
0.83,0.44,17435.14894,4.241425662
0.84,0.44,6483.890952,3.811835702
0.85,0.44,32484.80083,4.511680208
0.86,0.44,1489.051709,3.172909779
0.87,0.44,577.2790166,2.761385772
0.88,0.44,10719.74115,4.030184299
0.89,0.44,5379.837952,3.730769194
0.9,0.44,3625.398729,3.559355778
0.91,0.44,6045.439931,3.78142791
0.92,0.44,6028.475477,3.780207499
0.93,0.44,12534.11269,4.098093595
0.94,0.44,2451.796276,3.389484381
0.95,0.44,16262.11387,4.211176998
0.96,0.44,2921.303429,3.465576669
0.97,0.44,3969.817525,3.598770545
0.98,0.44,11199.19404,4.049186769
0.99,0.44,19350.55491,4.286693424
1,0.44,16471.79134,4.216740832
0,0.45,0,#NAME?
0.01,0.45,0.170043338,-0.769440377
0.02,0.45,1.372174806,0.137409441
0.03,0.45,1.754766157,0.24421925
0.04,0.45,0.703507652,-0.152731174
0.05,0.45,0,#NAME?
0.06,0.45,2.199615319,0.342346736
0.07,0.45,7.271779298,0.861640689
0.08,0.45,0.742424973,-0.129347428
0.09,0.45,1.232307376,0.090719048
0.1,0.45,5.28035409,0.722663046
0.11,0.45,1.782441593,0.251015308
0.12,0.45,8.911501008,0.949950861
0.13,0.45,11.53632648,1.062067538
0.14,0.45,12.6445047,1.101901822
0.15,0.45,7.07665504,0.849828026
0.16,0.45,5.781665888,0.762052991
0.17,0.45,16.11355347,1.207191325
0.18,0.45,7.441806358,0.871678365
0.19,0.45,3.152723317,0.498685859
0.2,0.45,12.67201125,1.10284555
0.21,0.45,36.9264064,1.567337045
0.22,0.45,9.768456128,0.98982593
0.23,0.45,8.560848747,0.932516824
0.24,0.45,197.6144836,2.295818772
0.25,0.45,34.82294038,1.541865439
0.26,0.45,70.71378318,1.849504073
0.27,0.45,17.51680372,1.243454864
0.28,0.45,99.66956846,1.998562578
0.29,0.45,316.2820397,2.500074531
0.3,0.45,23.59808245,1.372876714
0.31,0.45,37.94704994,1.579178019
0.32,0.45,38.05569027,1.580419604
0.33,0.45,32.95947645,1.517980304
0.34,0.45,47.01663599,1.672251552
0.35,0.45,994.7260382,2.997703486
0.36,0.45,192.7217415,2.284930711
0.37,0.45,413.1225798,2.616078933
0.38,0.45,660.9790764,2.820187712
0.39,0.45,162.9214166,2.211978178
0.4,0.45,18.66506091,1.271029412
0.41,0.45,203.256952,2.308045409
0.42,0.45,613.7755842,2.788009608
0.43,0.45,931.7670891,2.969307367
0.44,0.45,33.33844324,1.522945316
0.45,0.45,1686.043276,3.226868718
0.46,0.45,646.3972116,2.810499474
0.47,0.45,1496.698002,3.175134179
0.48,0.45,157.4460954,2.197131895
0.49,0.45,157.0967485,2.196167196
0.5,0.45,462.3233907,2.664945867
0.51,0.45,1553.59612,3.191338128
0.52,0.45,23.90848494,1.378552056
0.53,0.45,75.35086785,1.877088259
0.54,0.45,380.9384434,2.580854803
0.55,0.45,1878.721551,3.273862417
0.56,0.45,2833.771591,3.452364842
0.57,0.45,1384.18954,3.141195563
0.58,0.45,3440.699197,3.536646706
0.59,0.45,7389.145647,3.868594227
0.6,0.45,1935.623024,3.286820779
0.61,0.45,1217.832186,3.085587448
0.62,0.45,8588.410308,3.933912784
0.63,0.45,1289.443579,3.110402344
0.64,0.45,1812.073238,3.258175746
0.65,0.45,7371.311192,3.867544746
0.66,0.45,521.2207852,2.717021726
0.67,0.45,88.43888305,1.946643249
0.68,0.45,1429.16512,3.155082408
0.69,0.45,6556.44104,3.81666816
0.7,0.45,327.1761987,2.514781702
0.71,0.45,434.3390521,2.637828879
0.72,0.45,184725.9051,5.266527803
0.73,0.45,3774.889119,3.576904199
0.74,0.45,18849.12971,4.275291303
0.75,0.45,2160.309582,3.334515992
0.76,0.45,9647.022096,3.984393273
0.77,0.45,7758.18068,3.88975989
0.78,0.45,5308.426063,3.724965773
0.79,0.45,1305.98489,3.115938152
0.8,0.45,1243.22091,3.094548306
0.81,0.45,7944.643134,3.900074394
0.82,0.45,7915.767265,3.898493017
0.83,0.45,16293.61763,4.21201752
0.84,0.45,1517.740024,3.181197387
0.85,0.45,6243.238702,3.79540994
0.86,0.45,17259.97641,4.237040198
0.87,0.45,5348.008122,3.728192058
0.88,0.45,3980.869211,3.599977909
0.89,0.45,1875.261995,3.273061952
0.9,0.45,6318.760574,3.8006319
0.91,0.45,26509.03927,4.423393988
0.92,0.45,19122.4209,4.281542873
0.93,0.45,7299.783031,3.863309952
0.94,0.45,20221.11278,4.305805051
0.95,0.45,6868.318939,3.836850454
0.96,0.45,6963.012876,3.842797198
0.97,0.45,3078.041229,3.488274433
0.98,0.45,624.049767,2.795219225
0.99,0.45,42753.68677,4.630973571
1,0.45,15661.41282,4.194830937
0,0.46,0.506520878,-0.295402649
0.01,0.46,0,#NAME?
0.02,0.46,0,#NAME?
0.03,0.46,3.478526645,0.541395334
0.04,0.46,0,#NAME?
0.05,0.46,0,#NAME?
0.06,0.46,0.970404789,-0.013047069
0.07,0.46,5.428327906,0.734666074
0.08,0.46,0,#NAME?
0.09,0.46,6.495342472,0.812602054
0.1,0.46,0,#NAME?
0.11,0.46,1.92119762,0.28357204
0.12,0.46,7.775039822,0.890702622
0.13,0.46,3.518883185,0.54640485
0.14,0.46,21.1774962,1.325874612
0.15,0.46,38.40025513,1.58433411
0.16,0.46,5.823732698,0.765201433
0.17,0.46,10.73436901,1.030776521
0.18,0.46,30.41072627,1.483026792
0.19,0.46,6.479173681,0.811519622
0.2,0.46,1.47952121,0.170121196
0.21,0.46,29.32148345,1.467185939
0.22,0.46,42.30221527,1.626363111
0.23,0.46,11.71942799,1.068906415
0.24,0.46,15.43607954,1.188537008
0.25,0.46,27.03908361,1.431991969
0.26,0.46,21.95906899,1.341613923
0.27,0.46,34.25901856,1.534774917
0.28,0.46,65.44555931,1.815880184
0.29,0.46,53.60544253,1.729208886
0.3,0.46,25.69857847,1.409909101
0.31,0.46,343.6918395,2.536169221
0.32,0.46,32.09924428,1.506494808
0.33,0.46,37.90692243,1.578718527
0.34,0.46,139.0862676,2.143284253
0.35,0.46,180.5745772,2.256656607
0.36,0.46,1044.316202,3.018832016
0.37,0.46,109.7847589,2.040542052
0.38,0.46,1151.308922,3.06119187
0.39,0.46,117.6648296,2.07064667
0.4,0.46,406.4716167,2.609030225
0.41,0.46,163079.3839,5.212399062
0.42,0.46,960.2590813,2.982388423
0.43,0.46,222.7490391,2.347815839
0.44,0.46,40.12639529,1.603430147
0.45,0.46,549.8675328,2.740258077
0.46,0.46,429.0210871,2.632478639
0.47,0.46,1086.533423,3.03604309
0.48,0.46,44.89356599,1.652184104
0.49,0.46,23.82515359,1.377035709
0.5,0.46,16.91234554,1.228203843
0.51,0.46,669.5810605,2.825803161
0.52,0.46,264.2918697,2.422083803
0.53,0.46,1021.65577,3.009304592
0.54,0.46,2493.31901,3.396777848
0.55,0.46,1311.4511,3.117752102
0.56,0.46,1105.013105,3.043367428
0.57,0.46,269.9864719,2.431342004
0.58,0.46,4044.959118,3.606914137
0.59,0.46,3475.371656,3.541001255
0.6,0.46,4422.073006,3.645625908
0.61,0.46,5467.104756,3.737757396
0.62,0.46,2321.983705,3.365859168
0.63,0.46,3050.384453,3.484354579
0.64,0.46,1877.424079,3.273562384
0.65,0.46,2534.343831,3.403865535
0.66,0.46,2334.146906,3.368128186
0.67,0.46,5740.106818,3.758919974
0.68,0.46,820.9879285,2.914336771
0.69,0.46,2356.239768,3.372219482
0.7,0.46,1873.273438,3.272601175
0.71,0.46,3832.824617,3.583518947
0.72,0.46,1111.648042,3.045967307
0.73,0.46,764.4315041,2.883338577
0.74,0.46,835.5810521,2.921988583
0.75,0.46,3032.195655,3.481757221
0.76,0.46,2222.064331,3.346756628
0.77,0.46,8361.828299,3.922301246
0.78,0.46,18122.37743,4.258215171
0.79,0.46,180015.8229,5.25531068
0.8,0.46,30285.73888,4.481238174
0.81,0.46,2550.290147,3.406589593
0.82,0.46,1580.951716,3.198918606
0.83,0.46,8805.918263,3.94477465
0.84,0.46,156106.0312,5.193419682
0.85,0.46,18630.28759,4.270219559
0.86,0.46,5612.452875,3.749152707
0.87,0.46,4116.532989,3.6145316
0.88,0.46,2481.407918,3.394698164
0.89,0.46,3745.173971,3.573471996
0.9,0.46,12884.91827,4.110081668
0.91,0.46,20890.05789,4.319939643
0.92,0.46,114.3722953,2.058320837
0.93,0.46,13288.54717,4.123477502
0.94,0.46,4263.929345,3.62981
0.95,0.46,5243.152723,3.719592508
0.96,0.46,6657.133087,3.823287239
0.97,0.46,53524.25744,4.728550651
0.98,0.46,23795.74508,4.376499308
0.99,0.46,1490.985743,3.173473491
1,0.46,22726.67523,4.356535906
0,0.47,0,#NAME?
0.01,0.47,1.721813877,0.235986204
0.02,0.47,0,#NAME?
0.03,0.47,0.210033756,-0.677710902
0.04,0.47,0.968329464,-0.013976854
0.05,0.47,0.147498063,-0.831213682
0.06,0.47,4.379387098,0.641413335
0.07,0.47,4.803197915,0.681530482
0.08,0.47,1.230065653,0.089928292
0.09,0.47,1.620072901,0.209534558
0.1,0.47,3.695196183,0.567637501
0.11,0.47,4.0673623,0.609312859
0.12,0.47,10.78550211,1.032840368
0.13,0.47,7.10627271,0.85164187
0.14,0.47,8.188851948,0.913223019
0.15,0.47,10.45147395,1.019177542
0.16,0.47,1.618748511,0.209179382
0.17,0.47,21.92043893,1.340849246
0.18,0.47,11.35628978,1.055236466
0.19,0.47,17.01523801,1.230838028
0.2,0.47,9.431846776,0.974596737
0.21,0.47,11.47951417,1.059923508
0.22,0.47,17.92281552,1.253406235
0.23,0.47,15.43064615,1.188384112
0.24,0.47,71.163416,1.852256787
0.25,0.47,83.26547921,1.920464986
0.26,0.47,41.6571838,1.619689906
0.27,0.47,113.9055543,2.056544902
0.28,0.47,22.34504391,1.349181213
0.29,0.47,17.38368561,1.240141859
0.3,0.47,15.31072515,1.18499576
0.31,0.47,93.9433738,1.972866153
0.32,0.47,70.55236125,1.848511553
0.33,0.47,52.93537682,1.723746009
0.34,0.47,54.48897745,1.736308658
0.35,0.47,559.5844782,2.747865659
0.36,0.47,154.955466,2.1902069
0.37,0.47,139.9026161,2.145825836
0.38,0.47,92.8714834,1.967882382
0.39,0.47,3109.805127,3.492733175
0.4,0.47,301.1597154,2.478796878
0.41,0.47,880.9584245,2.944955413
0.42,0.47,38.65382476,1.587192473
0.43,0.47,17.3204309,1.238558692
0.44,0.47,15.77408868,1.197944278
0.45,0.47,428.8680873,2.632323731
0.46,0.47,132.5590565,2.122409404
0.47,0.47,545.8222102,2.737051204
0.48,0.47,59.91281903,1.777519755
0.49,0.47,3802.627786,3.580083817
0.5,0.47,3192.468026,3.504126556
0.51,0.47,67.83884189,1.831478425
0.52,0.47,300.0473801,2.477189839
0.53,0.47,2713.867058,3.433588569
0.54,0.47,2029.74467,3.30744141
0.55,0.47,1436.117917,3.157190101
0.56,0.47,2689.035202,3.429596488
0.57,0.47,14.05323525,1.147776316
0.58,0.47,2173.363794,3.337132428
0.59,0.47,3556.00003,3.550961756
0.6,0.47,80.65575035,1.906635336
0.61,0.47,221.8879284,2.346133675
0.62,0.47,117.8224663,2.071228109
0.63,0.47,2400.272917,3.380260625
0.64,0.47,2305.25947,3.362719815
0.65,0.47,1535.812153,3.1863381
0.66,0.47,1938.283789,3.287417363
0.67,0.47,495.9840475,2.695467708
0.68,0.47,5391.228058,3.731687704
0.69,0.47,2976.836186,3.473754936
0.7,0.47,1414.98267,3.150751121
0.71,0.47,888.7116057,2.948760852
0.72,0.47,2610.178204,3.416670159
0.73,0.47,8202.303526,3.913935836
0.74,0.47,775.5441742,2.88960654
0.75,0.47,349.0276876,2.54285988
0.76,0.47,674.9840029,2.82929348
0.77,0.47,1053.276336,3.022542327
0.78,0.47,3143.019906,3.497347132
0.79,0.47,1435.584037,3.15702862
0.8,0.47,13379.21705,4.126430699
0.81,0.47,6238.711261,3.795094886
0.82,0.47,6165.5256,3.789970105
0.83,0.47,12456.8316,4.095407593
0.84,0.47,8679.047573,3.938472069
0.85,0.47,32574.68301,4.512880198
0.86,0.47,1565.75938,3.194725022
0.87,0.47,32713.59075,4.514728216
0.88,0.47,1755.267289,3.244343259
0.89,0.47,7409.669633,3.869798845
0.9,0.47,2154.740275,3.333394929
0.91,0.47,13193.76069,4.120368602
0.92,0.47,4803.780895,3.681583191
0.93,0.47,13508.53868,4.130608371
0.94,0.47,188073.5862,5.274327806
0.95,0.47,7540.708506,3.877412153
0.96,0.47,12260.93388,4.08852355
0.97,0.47,14936.23649,4.174241181
0.98,0.47,9374.690857,3.971956955
0.99,0.47,37922.96709,4.578902309
1,0.47,12018.4257,4.079847583
0,0.48,1.761175553,0.245802648
0.01,0.48,15.4931389,1.190139414
0.02,0.48,0,#NAME?
0.03,0.48,4.336036295,0.637092909
0.04,0.48,1.728941029,0.237780181
0.05,0.48,0.915996986,-0.038105955
0.06,0.48,3.248203392,0.511643216
0.07,0.48,1.028303749,0.012121419
0.08,0.48,0,#NAME?
0.09,0.48,0,#NAME?
0.1,0.48,7.785383004,0.891279983
0.11,0.48,0,#NAME?
0.12,0.48,0.168770926,-0.772702367
0.13,0.48,1.073698064,0.03088217
0.14,0.48,4.530325016,0.65612936
0.15,0.48,11.08040846,1.04455577
0.16,0.48,9.023761688,0.955387617
0.17,0.48,12.8553547,1.109084064
0.18,0.48,22.90142609,1.359862527
0.19,0.48,44.24857667,1.645899305
0.2,0.48,1.401587915,0.146620344
0.21,0.48,30.75997418,1.487985967
0.22,0.48,275.2042794,2.439655183
0.23,0.48,76.15607409,1.881704548
0.24,0.48,13.90776582,1.143257369
0.25,0.48,30.56765417,1.485262111
0.26,0.48,97.17412311,1.98755063
0.27,0.48,34.69893667,1.540316166
0.28,0.48,259.0464777,2.413377691
0.29,0.48,32.96006371,1.517988043
0.3,0.48,10.4778403,1.020271775
0.31,0.48,200.8772034,2.302930654
0.32,0.48,32.24606816,1.508476768
0.33,0.48,117.9145983,2.071567576
0.34,0.48,73.82962654,1.868230672
0.35,0.48,436.4851381,2.639969461
0.36,0.48,30.24880279,1.48070819
0.37,0.48,37.6801133,1.5761122
0.38,0.48,130.9169269,2.116995802
0.39,0.48,118.4052097,2.073370811
0.4,0.48,349.0912092,2.542938913
0.41,0.48,289.5991876,2.461797339
0.42,0.48,170987.5449,5.232964477
0.43,0.48,24.94810255,1.397037521
0.44,0.48,36.31873217,1.56013068
0.45,0.48,1453.43214,3.16239476
0.46,0.48,127.3093188,2.104860194
0.47,0.48,179.2034433,2.25334635
0.48,0.48,243.171817,2.38591324
0.49,0.48,395.2553204,2.596877725
0.5,0.48,8.539481097,0.931431481
0.51,0.48,43.41690744,1.637658886
0.52,0.48,477.1100432,2.678618559
0.53,0.48,587.040185,2.768667831
0.54,0.48,403.7213937,2.606081764
0.55,0.48,1056.388332,3.023823596
0.56,0.48,1855.991904,3.268576077
0.57,0.48,137.3987679,2.137982838
0.58,0.48,416.0829076,2.619179876
0.59,0.48,2518.924022,3.401215068
0.6,0.48,2526.46531,3.402513339
0.61,0.48,101.2853472,2.005546621
0.62,0.48,2517.807328,3.401022493
0.63,0.48,1990.517481,3.298965996
0.64,0.48,1560.698415,3.193318989
0.65,0.48,3932.404291,3.594658161
0.66,0.48,2624.639279,3.419069624
0.67,0.48,452.4442057,2.655565031
0.68,0.48,984.3901431,2.993167256
0.69,0.48,860.144199,2.934571265
0.7,0.48,1638.99965,3.214578861
0.71,0.48,70.99479274,1.851226496
0.72,0.48,1002.788411,3.001209306
0.73,0.48,2613.299709,3.41718922
0.74,0.48,255.0285446,2.406588792
0.75,0.48,2442.206778,3.387782432
0.76,0.48,5997.337968,3.777958523
0.77,0.48,1257.541879,3.099522457
0.78,0.48,6285.489428,3.7983391
0.79,0.48,3056.144235,3.485173847
0.8,0.48,2704.788615,3.43213333
0.81,0.48,4272.417658,3.630673701
0.82,0.48,17693.41429,4.247811647
0.83,0.48,118.241561,2.072770154
0.84,0.48,4300.107438,3.633479307
0.85,0.48,1720.690315,3.235702714
0.86,0.48,471.0035134,2.673024147
0.87,0.48,1953.318644,3.290773095
0.88,0.48,23914.34033,4.378658405
0.89,0.48,9992.571424,3.999677261
0.9,0.48,71745.43639,4.855794282
0.91,0.48,5705.457193,3.756290451
0.92,0.48,73.12846322,1.864086447
0.93,0.48,2970.624179,3.472847712
0.94,0.48,45817.79817,4.661034215
0.95,0.48,7536.908449,3.87719324
0.96,0.48,2405.242529,3.381158874
0.97,0.48,7364.28682,3.867130695
0.98,0.48,6413.313863,3.807082495
0.99,0.48,2477.875262,3.39407944
1,0.48,4270.285768,3.630456939
0,0.49,0,#NAME?
0.01,0.49,0.067062976,-1.173517177
0.02,0.49,2.549752935,0.4064981
0.03,0.49,0,#NAME?
0.04,0.49,2.112735922,0.324845217
0.05,0.49,0.434166135,-0.362344054
0.06,0.49,0,#NAME?
0.07,0.49,4.437460035,0.647134455
0.08,0.49,0,#NAME?
0.09,0.49,13.68484113,1.13623976
0.1,0.49,12.60438849,1.100521781
0.11,0.49,5.212095514,0.717012366
0.12,0.49,5.161824558,0.71280324
0.13,0.49,2.417698113,0.383402072
0.14,0.49,0.981240396,-0.008224581
0.15,0.49,11.50356603,1.06083249
0.16,0.49,2.491664179,0.396489509
0.17,0.49,41.17425418,1.614625741
0.18,0.49,32.08967408,1.506365306
0.19,0.49,6.127297918,0.787268997
0.2,0.49,8.437727178,0.926225479
0.21,0.49,26.50577804,1.423340557
0.22,0.49,35.3814864,1.548776074
0.23,0.49,4.506964497,0.653884137
0.24,0.49,31.18411337,1.493933401
0.25,0.49,37.39351048,1.572796238
0.26,0.49,62.83187713,1.798180035
0.27,0.49,39.48632107,1.596446672
0.28,0.49,27.57130256,1.440457284
0.29,0.49,20.83160838,1.318722803
0.3,0.49,28.72180439,1.45821172
0.31,0.49,10.04268765,1.001849955
0.32,0.49,276.7604558,2.442104037
0.33,0.49,268.2790303,2.428586728
0.34,0.49,296.0765642,2.471404032
0.35,0.49,23.41191604,1.369436958
0.36,0.49,29.75171416,1.473511993
0.37,0.49,45.30748623,1.656169967
0.38,0.49,129.5582978,2.112465233
0.39,0.49,105.0473952,2.021385288
0.4,0.49,41.20365252,1.614935716
0.41,0.49,44.11201555,1.644556902
0.42,0.49,128.9236008,2.110332427
0.43,0.49,34.45352823,1.537233703
0.44,0.49,108.2357859,2.034370875
0.45,0.49,78.54671774,1.895128042
0.46,0.49,1228.699628,3.089445727
0.47,0.49,1352.478988,3.131130527
0.48,0.49,1267.061978,3.102797859
0.49,0.49,313.2119839,2.49583837
0.5,0.49,1228.730188,3.089456528
0.51,0.49,357.7392152,2.55356655
0.52,0.49,2853.912574,3.455440665
0.53,0.49,1685.750191,3.226793217
0.54,0.49,449.0365486,2.652281691
0.55,0.49,1383.929548,3.141113982
0.56,0.49,952.6564262,2.978936301
0.57,0.49,8368.473052,3.922646222
0.58,0.49,7571.804461,3.87919939
0.59,0.49,1542.983725,3.188361345
0.6,0.49,1249.043988,3.096577733
0.61,0.49,477.0516528,2.678565405
0.62,0.49,90.82807859,1.958220127
0.63,0.49,1927.988279,3.285104389
0.64,0.49,4612.930186,3.663976882
0.65,0.49,2349.053658,3.370892937
0.66,0.49,3499.758699,3.544038102
0.67,0.49,7663.385157,3.884420653
0.68,0.49,784.7465182,2.894729398
0.69,0.49,423.2112351,2.626557189
0.7,0.49,293.5461302,2.46767636
0.71,0.49,2549.488739,3.406453098
0.72,0.49,14697.90765,4.167255514
0.73,0.49,5628.464881,3.750389961
0.74,0.49,4124.382056,3.615358889
0.75,0.49,11719.63078,4.06891393
0.76,0.49,3814.879066,3.581480775
0.77,0.49,4982.540316,3.697450821
0.78,0.49,1275.372077,3.105636904
0.79,0.49,1783.281599,3.251219928
0.8,0.49,7409.221049,3.869772552
0.81,0.49,1799.019448,3.255035858
0.82,0.49,3074.187985,3.487730421
0.83,0.49,355.2267413,2.550505652
0.84,0.49,216.3111052,2.335078816
0.85,0.49,7824.395431,3.893450791
0.86,0.49,9498.436597,3.977652128
0.87,0.49,3809.06897,3.580818836
0.88,0.49,9231.853323,3.965288896
0.89,0.49,91703.05171,4.962383788
0.9,0.49,15933.27388,4.202305021
0.91,0.49,2551.590027,3.406810896
0.92,0.49,2534.07833,3.403820035
0.93,0.49,506.6779854,2.704732035
0.94,0.49,92.08784755,1.964202322
0.95,0.49,14983.75286,4.175620601
0.96,0.49,177.0604137,2.248121475
0.97,0.49,6878.432037,3.837489451
0.98,0.49,53599.60658,4.729161602
0.99,0.49,5339.377478,3.727490625
1,0.49,16431.86202,4.21568678
0,0.5,0,#NAME?
0.01,0.5,1.757052143,0.24478465
0.02,0.5,0.980081232,-0.008737927
0.03,0.5,1.660021185,0.220113631
0.04,0.5,0.59679409,-0.224175487
0.05,0.5,2.099111635,0.322035536
0.06,0.5,0,#NAME?
0.07,0.5,5.003285603,0.699255294
0.08,0.5,6.646159058,0.822570731
0.09,0.5,4.024172904,0.604676633
0.1,0.5,4.165322768,0.61964866
0.11,0.5,2.234581212,0.349196143
0.12,0.5,8.964646726,0.95253318
0.13,0.5,2.017261055,0.304762104
0.14,0.5,2.686850931,0.429243572
0.15,0.5,0,#NAME?
0.16,0.5,8.093635303,0.908143631
0.17,0.5,2.830904569,0.451925229
0.18,0.5,6.977513217,0.843700668
0.19,0.5,0,#NAME?
0.2,0.5,17.2569712,1.236964574
0.21,0.5,0,#NAME?
0.22,0.5,42.55900868,1.628991503
0.23,0.5,59.47598201,1.774341621
0.24,0.5,23.87991225,1.378032727
0.25,0.5,60.12676675,1.779067851
0.26,0.5,59.03521198,1.771111127
0.27,0.5,143.2734278,2.156165652
0.28,0.5,84.98269602,1.929330505
0.29,0.5,88.11034065,1.94502688
0.3,0.5,41.75284377,1.62068606
0.31,0.5,70.24653724,1.846624921
0.32,0.5,25.17622827,1.400990668
0.33,0.5,39.51338188,1.596744202
0.34,0.5,53.4646753,1.728066934
0.35,0.5,646.3477432,2.810466237
0.36,0.5,22.58806743,1.353879075
0.37,0.5,51.36438434,1.710662087
0.38,0.5,107.8928833,2.032992799
